hd,jcd,rno,raceName,distance,weather,windDir,windMps,waveCm,kimarite
250729,12,6,予選特別Ｂ戦,H1800m,晴,無風,0m,1cm,逃げ
250729,12,7,予選,H1800m,晴,南東,1m,1cm,抜き
250729,12,8,トワイライト,H1800m,晴,無風,0m,1cm,逃げ
250729,12,9,予選,H1800m,晴,南東,1m,1cm,逃げ
250729,12,10,予選特別Ｂ戦,H1800m,晴,無風,0m,1cm,抜き
250729,12,11,予選特別Ａ戦,H1800m,晴,無風,0m,1cm,逃げ
250729,12,12,森下仁丹ＤＲ,H1800m,晴,無風,0m,1cm,差し
250729,09,1,ツッキーレー,H1800m,晴,東,2m,1cm,差し
250729,09,2,予選,H1800m,晴,東,2m,1cm,逃げ
250729,09,3,予選,H1800m,晴,東,2m,1cm,逃げ
250729,09,4,予選,H1800m,晴,南東,2m,1cm,逃げ
250729,09,5,５ールドレー,H1800m,晴,南東,3m,2cm,抜き
250729,09,6,予選,H1800m,晴,南東,2m,1cm,差し
250729,09,7,予選,H1800m,晴,南東,3m,2cm,差し
250729,09,8,予選,H1800m,晴,東,3m,2cm,逃げ
250729,09,9,予選特賞,H1800m,晴,南東,3m,2cm,逃げ
250729,09,10,予選特賞,H1800m,晴,南東,3m,2cm,差し
250729,09,11,予選特選,H1800m,晴,南東,4m,2cm,逃げ
250729,09,12,ドリーム戦,H1800m,晴,南東,4m,2cm,逃げ
250729,08,1,朝トコ小判Ｒ  進入固定,H1800m,晴,西,3m,1cm,逃げ
250729,08,2,予選　　　　  進入固定,H1800m,晴,南西,2m,1cm,抜き
250729,08,3,予選　　　　  進入固定,H1800m,晴,西,3m,1cm,差し
250729,08,4,予選　　　　  進入固定,H1800m,晴,西,3m,1cm,逃げ
250729,08,5,予選　　　　  進入固定,H1800m,晴,西,3m,1cm,逃げ
250729,08,6,昼トコ小判Ｒ  進入固定,H1800m,晴,西,4m,2cm,逃げ
250729,08,7,予選　　　　  進入固定,H1800m,晴,南,3m,1cm,まくり
250729,08,8,予選　　　　  進入固定,H1800m,晴,南,3m,1cm,逃げ
250729,08,9,予選特賞　　  進入固定,H1800m,晴,南西,3m,1cm,逃げ
250729,08,10,予選特賞　　  進入固定,H1800m,晴,南,3m,1cm,逃げ
250729,08,11,予選特選　　  進入固定,H1800m,晴,南,3m,1cm,逃げ
250729,08,12,予選特選　　  進入固定,H1800m,晴,南,3m,1cm,差し
250729,06,1,予選,H1800m,晴,南,3m,1cm,逃げ
250729,06,2,予選,H1800m,晴,南,3m,2cm,差し
250729,06,3,予選,H1800m,晴,南,3m,2cm,まくり差し
250729,06,4,ランチタイム,H1800m,晴,南,4m,2cm,逃げ
250729,06,5,予選,H1800m,晴,南,3m,2cm,逃げ
250729,06,6,予選,H1800m,晴,南,3m,2cm,差し
250729,06,7,予選,H1800m,晴,南,4m,2cm,まくり差し
250729,06,8,ブレイクタイ,H1800m,晴,南,4m,2cm,逃げ
250729,06,9,予選特賞,H1800m,晴,南,4m,2cm,まくり
250729,06,10,予選特賞,H1800m,晴,南,3m,2cm,逃げ
250729,06,11,予選特選,H1800m,晴,南,3m,2cm,逃げ
250729,06,12,予選特選,H1800m,晴,南,3m,2cm,まくり
250729,05,1,一般,H1800m,晴,南東,1m,2cm,逃げ
250729,05,2,一般,H1800m,晴,北東,2m,2cm,差し
250729,05,3,一般,H1800m,晴,南,1m,2cm,抜き
250729,05,4,一般,H1800m,晴,南,2m,2cm,まくり
250729,05,5,一般,H1800m,晴,南東,4m,2cm,まくり
250729,05,6,一般,H1800m,晴,南東,1m,2cm,まくり差し
250729,05,7,一般,H1800m,晴,東,5m,2cm,逃げ
250729,05,8,一般,H1800m,晴,南,3m,2cm,逃げ
250729,05,9,静波まつり選,H1800m,晴,南東,3m,2cm,逃げ
250729,05,10,選抜戦,H1800m,晴,南,2m,2cm,逃げ
250729,05,11,選抜戦,H1800m,晴,南東,1m,1cm,逃げ
250729,05,12,優勝戦,H1800m,晴,東,2m,1cm,恵まれ
250729,04,1,予選,H1800m,晴,南,2m,3cm,差し
250729,04,2,東京ベイラン,H1800m,晴,南,4m,3cm,逃げ
250729,04,3,予選,H1800m,晴,南東,3m,3cm,まくり差し
250729,04,4,予選,H1800m,晴,南東,3m,3cm,まくり差し
250729,04,5,予選,H1800m,晴,南,3m,3cm,まくり
250729,04,6,予選,H1800m,晴,東,3m,3cm,差し
250729,04,7,予選,H1800m,晴,南東,3m,3cm,逃げ
250729,04,8,ベイブレイク,H1800m,晴,南東,3m,3cm,差し
250729,04,9,予選特賞,H1800m,晴,南,3m,3cm,逃げ
250729,04,10,予選特賞,H1800m,晴,東,2m,3cm,逃げ
250729,04,11,予選特選,H1800m,晴,南東,2m,3cm,まくり
250729,04,12,平和島選抜,H1800m,晴,南東,2m,3cm,逃げ
250729,01,1,一般,H1800m,晴,東,4m,3cm,逃げ
250729,01,2,一般,H1800m,晴,東,4m,3cm,抜き
250729,01,3,一般,H1800m,曇り,東,4m,3cm,まくり
250729,01,4,一般,H1800m,曇り,東,4m,3cm,まくり
250729,01,5,一般,H1800m,晴,東,5m,4cm,逃げ
250729,01,6,ドラドキ目玉,H1800m,曇り,東,5m,4cm,まくり
250729,01,7,ドラドキ３,H1800m,曇り,東,5m,4cm,逃げ
250729,01,8,一般,H1800m,曇り,東,5m,4cm,まくり差し
250729,01,9,ＤＫ特選,H1800m,晴,東,4m,3cm,逃げ
250729,01,10,選抜戦,H1800m,晴,東,4m,3cm,まくり差し
250729,01,11,選抜戦,H1800m,晴,東,3m,2cm,逃げ
250729,01,12,優勝戦,H1800m,晴,東,2m,1cm,逃げ
250728,23,1,朝１戦,H1800m,晴,北,1m,1cm,逃げ
250728,23,2,モー２ング戦,H1800m,晴,北,1m,1cm,まくり差し
250728,23,3,３ライズ戦,H1800m,晴,北,2m,2cm,逃げ
250728,23,4,おは４戦,H1800m,晴,北,2m,2cm,逃げ
250728,23,5,レッツ５戦,H1800m,晴,北,3m,3cm,まくり
250728,23,6,予選,H1800m,晴,北,5m,5cm,まくり
250728,23,7,予選,H1800m,晴,北,4m,4cm,逃げ
250728,23,8,予選,H1800m,晴,北,4m,4cm,まくり差し
250728,23,9,予選,H1800m,晴,北,5m,5cm,まくり差し
250728,23,10,予選特賞,H1800m,晴,北,3m,3cm,逃げ
250728,23,11,宝当特選,H1800m,晴,北東,5m,5cm,抜き
250728,23,12,からっキー選,H1800m,晴,北,4m,4cm,差し
250728,22,1,カタメン１一,H1800m,晴,北西,3m,3cm,まくり差し
250728,22,2,一般戦,H1800m,晴,北西,2m,2cm,抜き
250728,22,3,カタメン３一,H1800m,晴,南東,2m,2cm,まくり差し
250728,22,4,一般戦,H1800m,晴,東,3m,3cm,逃げ
250728,22,5,一般戦,H1800m,晴,南東,4m,4cm,まくり
250728,22,6,一般戦,H1800m,晴,東,4m,4cm,差し
250728,22,7,一般戦,H1800m,晴,東,4m,4cm,まくり差し
250728,22,8,一般戦,H1800m,晴,東,4m,4cm,逃げ
250728,22,9,ペラ坊特選,H1800m,晴,東,5m,5cm,逃げ
250728,22,10,選抜戦,H1800m,晴,東,4m,4cm,抜き
250728,22,11,選抜戦,H1800m,晴,東,4m,4cm,まくり
250728,22,12,優勝戦,H1800m,晴,東,4m,4cm,差し
250728,20,1,一般戦,H1200m,晴,東,8m,8cm,まくり
250728,20,2,一般戦,H1200m,晴,東,8m,8cm,まくり
250728,20,3,一般戦,H1200m,晴,東,8m,8cm,まくり差し
250728,20,4,一般戦,H1200m,晴,東,7m,7cm,差し
250728,20,5,進入固定戦隊  進入固定,H1200m,晴,東,7m,7cm,逃げ
250728,20,6,一般戦,H1200m,晴,南東,7m,7cm,逃げ
250728,20,7,一般戦,H1200m,晴,南東,5m,5cm,まくり
250728,20,8,エイトビート,H1200m,晴,南東,3m,3cm,まくり
250728,20,9,一般特選,H1800m,晴,南東,3m,3cm,まくり
250728,20,10,選抜戦,H1800m,晴,東,4m,4cm,まくり
250728,20,11,選抜戦,H1800m,晴,東,4m,4cm,まくり差し
250728,20,12,優勝戦,H1800m,晴,東,4m,4cm,逃げ
250728,19,1,予選,H1800m,晴,南東,4m,4cm,まくり
250728,19,2,予選,H1800m,晴,南東,3m,3cm,逃げ
250728,19,3,予選,H1800m,晴,南東,3m,3cm,まくり
250728,19,4,予選,H1800m,晴,南東,3m,3cm,まくり
250728,19,5,シーモ戦,H1800m,晴,南東,2m,2cm,まくり
250728,19,6,予選,H1800m,晴,南東,2m,2cm,逃げ
250728,19,7,ふく〜る特賞,H1800m,晴,南東,4m,4cm,まくり
250728,19,8,予選　　　　  進入固定,H1800m,晴,南東,4m,4cm,逃げ
250728,19,9,予選,H1800m,晴,南東,4m,4cm,逃げ
250728,19,10,予選特賞,H1800m,晴,南東,3m,3cm,逃げ
250728,19,11,予選特選,H1800m,晴,南東,3m,3cm,逃げ
250728,19,12,シーボー特選,H1800m,晴,南東,3m,3cm,逃げ
250728,17,1,ファーストＢ,H1800m,晴,東,1m,1cm,逃げ
250728,17,2,予選,H1800m,晴,東,1m,1cm,まくり
250728,17,3,予選,H1800m,晴,南,1m,1cm,逃げ
250728,17,4,予選,H1800m,晴,南,3m,3cm,まくり
250728,17,5,ランチ特賞,H1800m,晴,南西,4m,4cm,逃げ
250728,17,6,予選,H1800m,晴,南西,3m,3cm,まくり
250728,17,7,予選,H1800m,晴,南西,3m,3cm,差し
250728,17,8,予選,H1800m,晴,南,2m,2cm,まくり
250728,17,9,予選,H1800m,晴,南西,2m,2cm,逃げ
250728,17,10,特賞,H1800m,晴,南西,3m,3cm,逃げ
250728,17,11,特選,H1800m,晴,南西,3m,3cm,逃げ
250728,17,12,特選,H1800m,晴,南西,3m,3cm,まくり差し
250728,16,1,朝得ガァ〜コ,H1800m,晴,南東,3m,3cm,逃げ
250728,16,2,一般,H1800m,晴,南東,4m,3cm,まくり
250728,16,3,一般,H1800m,晴,南,3m,3cm,まくり差し
250728,16,4,コジマだ４っ,H1800m,晴,南東,4m,3cm,逃げ
250728,16,5,日替艇食戦,H1800m,晴,南,3m,3cm,まくり差し
250728,16,6,昼得クラリス,H1800m,晴,南,4m,3cm,逃げ
250728,16,7,一般,H1800m,晴,南,4m,3cm,抜き
250728,16,8,一般,H1800m,晴,南,3m,3cm,逃げ
250728,16,9,一般,H1800m,晴,南,4m,3cm,逃げ
250728,16,10,準優勝戦,H1800m,晴,南,3m,3cm,まくり
250728,16,11,準優勝戦,H1800m,晴,南東,4m,3cm,逃げ
250728,16,12,準優勝戦,H1800m,晴,南,3m,3cm,逃げ
250728,15,1,予選,H1800m,晴,北,4m,4cm,逃げ
250728,15,2,予選,H1800m,晴,北,3m,3cm,まくり差し
250728,15,3,予選,H1800m,晴,北,4m,4cm,まくり
250728,15,4,予選,H1800m,晴,北,4m,4cm,差し
250728,15,5,予選,H1800m,晴,北,3m,3cm,まくり
250728,15,6,予選,H1800m,晴,北,2m,2cm,逃げ
250728,15,7,予選,H1800m,晴,北,2m,2cm,逃げ
250728,15,8,予選,H1800m,晴,北,2m,2cm,逃げ
250728,15,9,ウチまる特賞,H1800m,晴,北,2m,2cm,逃げ
250728,15,10,蒼月まるる特,H1800m,晴,北,1m,1cm,差し
250728,15,11,一般選抜,H1800m,晴,西,1m,1cm,まくり差し
250728,15,12,一般選抜,H1800m,晴,北,1m,1cm,まくり差し
250728,14,1,予選,H1800m,晴,南東,3m,3cm,逃げ
250728,14,2,予選,H1800m,晴,南東,2m,2cm,逃げ
250728,14,3,予選,H1800m,晴,東,2m,2cm,逃げ
250728,14,4,予選,H1800m,晴,東,1m,1cm,まくり差し
250728,14,5,予選,H1800m,晴,東,3m,3cm,まくり
250728,14,6,予選,H1800m,晴,南東,2m,2cm,まくり差し
250728,14,7,予選,H1800m,晴,東,2m,2cm,まくり差し
250728,14,8,予選,H1800m,晴,南東,3m,3cm,逃げ
250728,14,9,特賞,H1800m,晴,東,3m,3cm,逃げ
250728,14,10,特賞,H1800m,晴,東,3m,3cm,まくり差し
250728,14,11,特選,H1800m,晴,東,3m,3cm,逃げ
250728,14,12,ドリーム戦,H1800m,晴,東,4m,4cm,逃げ
250728,13,1,朝からセンプ,H1800m,晴,北東,6m,4cm,まくり
250728,13,2,一般,H1800m,晴,南,5m,3cm,まくり
250728,13,3,一般,H1800m,晴,南西,2m,0cm,抜き
250728,13,4,一般,H1800m,晴,南西,4m,0cm,逃げ
250728,13,5,一般,H1800m,晴,西,5m,3cm,まくり
250728,13,6,昼どきピンク,H1800m,晴,南西,6m,4cm,逃げ
250728,13,7,一般,H1800m,晴,西,6m,4cm,まくり差し
250728,13,8,一般,H1800m,晴,西,5m,3cm,まくり差し
250728,13,9,一般,H1800m,晴,西,5m,3cm,まくり
250728,13,10,準優勝戦,H1800m,晴,南西,2m,0cm,逃げ
250728,13,11,準優勝戦,H1800m,晴,南西,3m,0cm,逃げ
250728,13,12,準優勝戦,H1800m,晴,南西,4m,0cm,逃げ
250728,08,1,朝トコ小判Ｒ  進入固定,H1800m,晴,西,3m,1cm,逃げ
250728,08,2,予選　　　　  進入固定,H1800m,晴,西,1m,0cm,まくり差し
250728,08,3,予選　　　　  進入固定,H1800m,晴,西,2m,0cm,逃げ
250728,08,4,予選　　　　  進入固定,H1800m,晴,西,2m,0cm,逃げ
250728,08,5,予選　　　　  進入固定,H1800m,晴,南東,2m,0cm,逃げ
250728,08,6,昼トコ小判Ｒ  進入固定,H1800m,晴,南西,2m,0cm,逃げ
250728,08,7,予選　　　　  進入固定,H1800m,晴,南,2m,0cm,まくり
250728,08,8,予選　　　　  進入固定,H1800m,晴,南西,2m,0cm,逃げ
250728,08,9,予選特賞　　  進入固定,H1800m,晴,南西,3m,1cm,恵まれ
250728,08,10,予選特賞　　  進入固定,H1800m,晴,南西,3m,1cm,逃げ
250728,08,11,予選特選　　  進入固定,H1800m,晴,南,3m,1cm,逃げ
250728,08,12,予選ドリーム  進入固定,H1800m,晴,南,3m,1cm,逃げ
250728,06,1,予選,H1800m,晴,南,5m,3cm,逃げ
250728,06,2,予選,H1800m,晴,南,5m,3cm,逃げ
250728,06,3,予選,H1800m,晴,南,6m,3cm,まくり差し
250728,06,4,ランチタイム,H1800m,晴,南,6m,3cm,差し
250728,06,5,予選,H1800m,晴,南,6m,3cm,差し
250728,06,6,予選,H1800m,晴,南,5m,3cm,まくり差し
250728,06,7,予選,H1800m,晴,南,5m,3cm,まくり差し
250728,06,8,ブレイクタイ,H1800m,晴,南,6m,3cm,まくり差し
250728,06,9,予選特賞,H1800m,晴,南,5m,3cm,抜き
250728,06,10,予選特賞,H1800m,晴,南,5m,3cm,逃げ
250728,06,11,予選特選,H1800m,晴,南,4m,2cm,まくり差し
250728,06,12,予選特選,H1800m,晴,南,3m,2cm,まくり差し
250728,05,1,一般,H1800m,晴,南東,1m,2cm,逃げ
250728,05,2,一般,H1800m,晴,南東,1m,2cm,まくり
250728,05,3,一般,H1800m,晴,南,2m,2cm,まくり差し
250728,05,4,一般,H1800m,晴,南,2m,2cm,まくり
250728,05,5,一般,H1800m,晴,南,2m,2cm,まくり
250728,05,6,一般,H1800m,晴,南,2m,2cm,まくり差し
250728,05,7,一般,H1800m,晴,南西,5m,2cm,逃げ
250728,05,8,一般,H1800m,晴,南,2m,2cm,まくり差し
250728,05,9,一般,H1800m,晴,南,2m,2cm,逃げ
250728,05,10,準優勝戦,H1800m,晴,南,3m,2cm,逃げ
250728,05,11,準優勝戦,H1800m,晴,南,2m,2cm,まくり
250728,05,12,準優勝戦,H1800m,晴,南,1m,2cm,逃げ
250728,01,1,一般,H1800m,晴,東,4m,3cm,まくり
250728,01,2,一般,H1800m,晴,北東,3m,2cm,まくり差し
250728,01,3,一般,H1800m,晴,北,3m,2cm,恵まれ
250728,01,4,一般,H1800m,晴,北,3m,2cm,逃げ
250728,01,5,一般,H1800m,晴,北,1m,1cm,まくり
250728,01,6,ドラドキ目玉,H1800m,晴,北東,2m,1cm,差し
250728,01,7,ドラドキ３,H1800m,晴,北,2m,1cm,まくり
250728,01,8,ドラドキ５,H1800m,晴,北,2m,1cm,逃げ
250728,01,9,準優勝戦,H1800m,晴,北東,2m,1cm,逃げ
250728,01,10,準優勝戦,H1800m,晴,北東,2m,1cm,まくり差し
250728,01,11,準優勝戦,H1800m,晴,北東,2m,1cm,逃げ
250728,01,12,一般特賞,H1800m,晴,北東,2m,1cm,逃げ
250727,23,1,朝１戦,H1800m,晴,北,4m,4cm,逃げ
250727,23,2,モー２ング戦,H1800m,晴,東,3m,3cm,まくり
250727,23,3,３ライズ戦,H1800m,晴,南東,1m,1cm,逃げ
250727,23,4,おは４戦,H1800m,晴,北西,1m,1cm,差し
250727,23,5,レッツ５戦,H1800m,晴,北,2m,2cm,差し
250727,23,6,予選,H1800m,晴,北東,4m,4cm,逃げ
250727,23,7,予選,H1800m,晴,北西,2m,2cm,まくり
250727,23,8,予選,H1800m,晴,北西,2m,2cm,差し
250727,23,9,予選,H1800m,晴,西,2m,2cm,まくり
250727,23,10,予選特賞,H1800m,晴,北,3m,3cm,まくり
250727,23,11,宝当特選,H1800m,晴,北西,1m,1cm,逃げ
250727,23,12,からっキー選,H1800m,晴,南,4m,4cm,まくり
250727,22,1,カタメン１一,H1800m,晴,東,4m,4cm,逃げ
250727,22,2,一般戦,H1800m,晴,東,4m,4cm,まくり
250727,22,3,カタメン３一,H1800m,晴,南東,3m,3cm,逃げ
250727,22,4,一般戦,H1800m,晴,南東,4m,4cm,恵まれ
250727,22,5,一般戦,H1800m,晴,南,4m,4cm,逃げ
250727,22,6,一般戦,H1800m,晴,南東,4m,4cm,抜き
250727,22,7,一般戦,H1800m,晴,南,3m,3cm,まくり
250727,22,8,一般戦,H1800m,晴,南,4m,4cm,まくり
250727,22,9,一般戦,H1800m,晴,東,3m,3cm,逃げ
250727,22,10,準優勝戦,H1800m,晴,南,3m,3cm,逃げ
250727,22,11,準優勝戦,H1800m,晴,南,4m,4cm,逃げ
250727,22,12,準優勝戦,H1800m,晴,南,3m,3cm,逃げ
250727,19,1,予選,H1800m,晴,南東,5m,5cm,まくり差し
250727,19,2,予選,H1800m,晴,南東,4m,4cm,まくり
250727,19,3,予選,H1800m,晴,南東,5m,5cm,逃げ
250727,19,4,予選,H1800m,晴,南東,4m,4cm,差し
250727,19,5,シーモ戦,H1800m,晴,南東,4m,4cm,逃げ
250727,19,6,予選,H1800m,晴,南東,4m,4cm,抜き
250727,19,7,ふく〜る特賞,H1800m,晴,南東,4m,4cm,逃げ
250727,19,8,予選　　　　  進入固定,H1800m,晴,南東,4m,4cm,逃げ
250727,19,9,予選,H1800m,晴,南東,4m,4cm,抜き
250727,19,10,予選特賞,H1800m,晴,南東,3m,3cm,逃げ
250727,19,11,予選特選,H1800m,晴,南東,4m,4cm,まくり差し
250727,19,12,ドリーム戦,H1800m,晴,南東,2m,2cm,まくり
250727,18,1,一般,H1800m,晴,南東,6m,6cm,逃げ
250727,18,2,一般,H1800m,晴,南東,5m,5cm,まくり
250727,18,3,一般,H1800m,晴,南東,5m,5cm,逃げ
250727,18,4,一般,H1800m,晴,南東,5m,5cm,逃げ
250727,18,5,一般,H1800m,晴,南東,6m,6cm,逃げ
250727,18,6,一般,H1800m,晴,南,5m,5cm,逃げ
250727,18,7,一般,H1800m,晴,南,5m,5cm,逃げ
250727,18,8,一般,H1800m,晴,南西,5m,5cm,逃げ
250727,18,9,すなっち選抜,H1800m,晴,南西,4m,4cm,逃げ
250727,18,10,特別選抜戦,H1800m,晴,南西,4m,4cm,抜き
250727,18,11,特別選抜戦,H1800m,晴,南西,3m,3cm,逃げ
250727,18,12,優勝戦,H1800m,晴,南西,4m,4cm,逃げ
250727,17,1,ファーストＢ,H1800m,晴,無風,0m,1cm,逃げ
250727,17,2,予選,H1800m,晴,無風,0m,1cm,まくり
250727,17,3,予選,H1800m,晴,東,1m,1cm,逃げ
250727,17,4,予選,H1800m,晴,東,1m,1cm,逃げ
250727,17,5,ランチ特賞,H1800m,晴,南,2m,2cm,まくり
250727,17,6,予選,H1800m,晴,無風,0m,1cm,差し
250727,17,7,予選,H1800m,晴,南,1m,1cm,逃げ
250727,17,8,予選,H1800m,晴,南西,1m,1cm,逃げ
250727,17,9,予選,H1800m,晴,南西,2m,2cm,逃げ
250727,17,10,特賞,H1800m,晴,南西,2m,2cm,逃げ
250727,17,11,特選,H1800m,晴,南西,3m,3cm,逃げ
250727,17,12,特選,H1800m,晴,南西,2m,2cm,逃げ
250727,16,1,朝得ガァ〜コ,H1800m,晴,南東,3m,3cm,逃げ
250727,16,2,予選,H1800m,晴,南東,3m,3cm,まくり
250727,16,3,予選,H1800m,晴,南東,3m,3cm,逃げ
250727,16,4,コジマだ４っ,H1800m,晴,南東,3m,3cm,逃げ
250727,16,5,日替艇食戦,H1800m,晴,南東,3m,3cm,逃げ
250727,16,6,昼得クラリス,H1800m,晴,南東,4m,3cm,逃げ
250727,16,7,予選,H1800m,晴,南東,3m,3cm,まくり
250727,16,8,予選,H1800m,晴,南東,3m,3cm,逃げ
250727,16,9,予選特賞,H1800m,晴,南東,2m,3cm,逃げ
250727,16,10,予選特賞,H1800m,晴,南東,3m,3cm,逃げ
250727,16,11,予選特選,H1800m,晴,南東,3m,3cm,まくり差し
250727,16,12,記者選抜戦,H1800m,晴,南東,2m,3cm,逃げ
250727,15,1,予選,H1800m,晴,北東,4m,4cm,まくり
250727,15,2,予選,H1800m,晴,北東,5m,5cm,差し
250727,15,3,予選,H1800m,晴,北東,4m,4cm,差し
250727,15,4,予選,H1800m,晴,北,4m,4cm,まくり
250727,15,5,予選,H1800m,晴,北,4m,4cm,まくり
250727,15,6,予選,H1800m,晴,北,4m,4cm,まくり
250727,15,7,予選,H1800m,晴,北,4m,4cm,逃げ
250727,15,8,予選,H1800m,晴,北,4m,4cm,逃げ
250727,15,9,ウチまる特賞,H1800m,晴,北,4m,4cm,逃げ
250727,15,10,蒼月まるる特,H1800m,晴,北,4m,4cm,逃げ
250727,15,11,予選選抜,H1800m,晴,北,3m,3cm,逃げ
250727,15,12,予選選抜,H1800m,晴,北,3m,3cm,逃げ
250727,13,1,朝からセンプ,H1800m,晴,南西,3m,0cm,まくり差し
250727,13,2,予選,H1800m,晴,西,1m,0cm,まくり
250727,13,3,予選,H1800m,晴,南西,5m,3cm,差し
250727,13,4,予選,H1800m,晴,南西,4m,0cm,差し
250727,13,5,予選,H1800m,晴,西,4m,0cm,差し
250727,13,6,昼どきピンク,H1800m,晴,南西,5m,3cm,逃げ
250727,13,7,予選,H1800m,晴,南西,3m,0cm,まくり
250727,13,8,予選,H1800m,晴,南西,5m,3cm,逃げ
250727,13,9,予選特賞,H1800m,晴,南西,4m,0cm,まくり
250727,13,10,予選特賞,H1800m,晴,南,3m,0cm,逃げ
250727,13,11,予選特選,H1800m,晴,南西,8m,6cm,まくり差し
250727,13,12,予選特選,H1800m,晴,西,7m,5cm,逃げ
250727,10,1,みくにあさイ,H1800m,晴,南東,3m,3cm,逃げ
250727,10,2,みくにあさガ,H1800m,晴,南東,2m,2cm,逃げ
250727,10,3,みくにあさズ,H1800m,晴,南東,2m,2cm,まくり差し
250727,10,4,みくにあさ推,H1800m,晴,南東,3m,3cm,まくり
250727,10,5,一般,H1800m,晴,南東,4m,4cm,まくり差し
250727,10,6,一般,H1800m,晴,南東,5m,5cm,差し
250727,10,7,一般,H1800m,晴,南東,3m,3cm,逃げ
250727,10,8,一般,H1800m,晴,南,3m,3cm,逃げ
250727,10,9,一般特選,H1800m,晴,西,2m,2cm,差し
250727,10,10,選抜戦,H1800m,晴,西,3m,3cm,逃げ
250727,10,11,選抜戦,H1800m,晴,西,2m,2cm,逃げ
250727,10,12,優勝戦,H1800m,晴,西,3m,3cm,差し
250727,06,1,予選,H1800m,晴,南,4m,2cm,まくり差し
250727,06,2,予選,H1800m,晴,南,4m,2cm,逃げ
250727,06,3,予選,H1800m,晴,南,4m,2cm,差し
250727,06,4,ランチタイム,H1800m,晴,南,5m,2cm,逃げ
250727,06,5,予選,H1800m,晴,南,5m,2cm,まくり
250727,06,6,予選,H1800m,晴,南,5m,3cm,差し
250727,06,7,予選,H1800m,晴,南,5m,2cm,差し
250727,06,8,ブレイクタイ,H1800m,晴,南,4m,2cm,逃げ
250727,06,9,予選特賞,H1800m,晴,南,5m,2cm,逃げ
250727,06,10,予選特賞,H1800m,晴,南,5m,2cm,逃げ
250727,06,11,予選特選,H1800m,晴,南,5m,3cm,逃げ
250727,06,12,予選特選,H1800m,晴,南,5m,2cm,逃げ
250727,05,1,予選,H1800m,晴,南西,3m,2cm,まくり
250727,05,2,予選,H1800m,晴,南東,3m,2cm,逃げ
250727,05,3,予選,H1800m,晴,南,2m,2cm,まくり
250727,05,4,予選,H1800m,晴,南西,4m,2cm,まくり
250727,05,5,予選,H1800m,晴,南東,4m,2cm,逃げ
250727,05,6,予選,H1800m,晴,南,1m,2cm,差し
250727,05,7,予選,H1800m,晴,南,2m,2cm,逃げ
250727,05,8,予選,H1800m,晴,南東,3m,2cm,逃げ
250727,05,9,予選特賞,H1800m,晴,南,3m,2cm,逃げ
250727,05,10,予選特賞,H1800m,晴,南,1m,2cm,逃げ
250727,05,11,予選特選,H1800m,晴,南,2m,2cm,抜き
250727,05,12,記者選抜戦,H1800m,晴,南東,3m,2cm,まくり
250727,01,1,予選,H1800m,曇り,東,4m,3cm,逃げ
250727,01,2,予選,H1800m,曇り,北,4m,3cm,差し
250727,01,3,予選,H1800m,曇り,北,4m,3cm,まくり差し
250727,01,4,予選,H1800m,曇り,北,4m,3cm,差し
250727,01,5,予選,H1800m,曇り,北西,2m,1cm,逃げ
250727,01,6,ドラドキ目玉,H1800m,曇り,北西,2m,1cm,まくり差し
250727,01,7,ドラドキ３,H1800m,曇り,北西,2m,1cm,まくり差し
250727,01,8,ドラドキ５,H1800m,曇り,北西,1m,1cm,逃げ
250727,01,9,予選特賞,H1800m,曇り,北東,1m,1cm,逃げ
250727,01,10,予選特賞,H1800m,曇り,北西,2m,1cm,逃げ
250727,01,11,一般特選,H1800m,曇り,北東,1m,1cm,抜き
250727,01,12,一般桐生特選,H1800m,曇り,北,1m,1cm,逃げ
250726,23,1,朝１戦,H1800m,晴,北西,1m,1cm,まくり
250726,23,2,モー２ング戦,H1800m,晴,西,2m,2cm,逃げ
250726,23,3,３ライズ戦,H1800m,晴,西,2m,2cm,抜き
250726,23,4,おは４戦,H1800m,晴,北,3m,3cm,まくり差し
250726,23,5,レッツ５戦,H1800m,晴,北,3m,3cm,逃げ
250726,23,6,予選,H1800m,晴,北,4m,4cm,まくり差し
250726,23,7,予選,H1800m,晴,北,3m,3cm,まくり差し
250726,23,8,予選,H1800m,晴,南,1m,1cm,まくり
250726,23,9,予選,H1800m,晴,東,3m,3cm,逃げ
250726,23,10,予選特賞,H1800m,晴,南東,3m,3cm,差し
250726,23,11,宝当特選,H1800m,晴,東,3m,3cm,逃げ
250726,23,12,からっキー選,H1800m,晴,東,3m,3cm,抜き
