hd,jcd,rno,waku,toban,grade,localWin,motor2
20251015,22,5,2,3853,A2,5.98,42.06
20251015,22,5,3,4562,B1,4.83,33.05
20251015,22,5,4,3505,A2,5.76,27.73
20251015,22,5,5,5408,B2,1.44,41.07
20251015,22,5,6,5101,B2,3.11,36.62
20251015,22,6,1,4739,A1,6.82,36.36
20251015,22,6,2,4919,B1,5.20,43.04
20251015,22,6,3,3617,B1,4.06,27.61
20251015,22,6,4,4625,B1,5.50,36.72
20251015,22,6,5,4120,A2,5.40,32.35
20251015,22,6,6,5263,B2,3.40,28.29
20251015,22,7,1,4228,A2,4.96,33.57
20251015,22,7,2,3967,B1,3.59,38.46
20251015,22,7,3,5285,B1,2.00,28.35
20251015,22,7,4,3463,B1,4.00,46.49
20251015,22,7,5,3875,B1,3.85,29.49
20251015,22,7,6,5031,B1,3.38,31.03
20251015,22,8,1,3508,B1,4.99,31.07
20251015,22,8,2,4681,B1,4.72,33.58
20251015,22,8,3,3539,B1,3.29,26.76
20251015,22,8,4,3286,B1,4.50,29.20
20251015,22,8,5,4811,B1,5.00,42.40
20251015,22,8,6,4879,A2,6.10,33.06
20251015,22,9,1,4603,A2,5.77,39.49
20251015,22,9,2,4000,A2,6.48,28.57
20251015,22,9,3,4251,B1,4.44,42.86
20251015,22,9,4,5238,B1,4.42,34.59
20251015,22,9,5,4343,B1,4.17,34.46
20251015,22,9,6,3505,A2,5.76,27.73
20251015,22,10,1,4120,A2,5.40,32.35
20251015,22,10,2,4739,A1,6.82,36.36
20251015,22,10,3,3853,A2,5.98,42.06
20251015,22,10,4,2878,B1,5.23,30.00
20251015,22,10,5,3346,B1,4.80,42.34
20251015,22,10,6,3467,B1,4.30,36.84
20251015,22,11,1,4886,A1,7.00,43.18
20251015,22,11,2,4228,A2,4.96,33.57
20251015,22,11,3,4108,B2,6.80,31.01
20251015,22,11,4,3951,A2,6.22,42.28
20251015,22,11,5,3542,B1,5.05,30.63
20251015,22,11,6,4919,B1,5.20,43.04
20251015,22,12,1,4848,A1,6.92,35.54
20251015,22,12,2,3473,A1,6.63,32.43
20251015,22,12,3,4448,A1,6.46,42.22
20251015,22,12,4,4189,A2,5.93,32.19
20251015,22,12,5,4446,A1,6.40,39.76
20251015,22,12,6,4877,A1,6.44,35.66
20251016,12,1,1,4974,B1,4.24,23.77
20251016,12,1,2,5155,B1,0.00,19.27
20251016,12,1,3,5052,B2,4.10,26.05
20251016,12,1,4,4117,A2,6.03,36.75
20251016,12,1,5,4984,B1,4.71,43.59
20251016,12,1,6,5165,B1,6.00,22.31
20251016,12,2,1,3579,B1,4.60,20.51
20251016,12,2,2,4941,B2,3.07,36.67
20251016,12,2,3,4289,B1,6.74,37.29
20251016,12,2,4,3334,B1,4.87,40.34
20251016,12,2,5,4611,A2,6.07,42.98
20251016,12,2,6,4843,B1,5.11,31.93
20251016,12,3,1,4372,B1,5.64,38.02
20251016,12,3,2,4994,A2,5.48,24.79
20251016,12,3,3,4884,A1,5.20,37.61
20251016,12,3,4,3994,B1,5.00,37.19
20251016,12,3,5,4484,B1,3.65,24.79
20251016,12,3,6,5397,B2,0.00,29.66
20251016,12,4,1,3528,B1,0.00,32.77
20251016,12,4,2,3509,B1,3.56,34.17
20251016,12,4,3,4373,A2,5.49,33.90
20251016,12,4,4,4045,B1,3.59,41.03
20251016,12,4,5,4243,A2,5.00,38.79
20251016,12,4,6,3871,B1,4.50,42.98
20251016,12,5,1,5088,A1,6.18,31.90
20251016,12,5,2,4534,B1,3.85,34.75
20251016,12,5,3,3778,B1,4.42,26.50
20251016,12,5,4,4098,B1,4.89,36.97
20251016,12,5,5,5140,B1,3.53,34.19
20251016,12,5,6,4764,A2,0.00,42.86
20251016,12,6,1,4478,A2,6.40,28.57
20251016,12,6,2,4984,B1,4.71,43.59
20251016,12,6,3,4447,A2,7.00,41.03
20251016,12,6,4,3289,B2,4.60,31.58
20251016,12,6,5,4300,B1,3.86,47.06
20251016,12,6,6,3334,B1,4.87,40.34
20251016,12,7,1,4317,B1,5.23,29.75
20251016,12,7,2,5165,B1,6.00,22.31
20251016,12,7,3,4546,A1,6.55,30.65
20251016,12,7,4,5264,B1,5.00,36.36
20251016,12,7,5,4372,B1,5.64,38.02
20251016,12,7,6,4414,B1,0.00,47.06
20251016,12,8,1,4484,B1,3.65,24.79
20251016,12,8,2,5144,B1,0.00,36.75
20251016,12,8,3,4843,B1,5.11,31.93
20251016,12,8,4,4243,A2,5.00,38.79
20251016,12,8,5,4974,B1,4.24,23.77
20251016,12,8,6,3232,B1,0.00,36.36
20251016,12,9,1,3994,B1,5.00,37.19
20251016,12,9,2,4045,B1,3.59,41.03
20251016,12,9,3,5088,A1,6.18,31.90
20251016,12,9,4,3579,B1,4.60,20.51
20251016,12,9,5,4738,A2,5.97,26.27
20251016,12,9,6,5155,B1,0.00,19.27
20251016,12,10,1,4117,A2,6.03,36.75
20251016,12,10,2,4884,A1,5.20,37.61
20251016,12,10,3,4098,B1,4.89,36.97
20251016,12,10,4,3871,B1,4.50,42.98
20251016,12,10,5,4289,B1,6.74,37.29
20251016,12,10,6,4447,A2,7.00,41.03
20251016,12,11,1,4611,A2,6.07,42.98
20251016,12,11,2,4536,A2,6.20,16.38
20251016,12,11,3,4994,A2,5.48,24.79
20251016,12,11,4,4546,A1,6.55,30.65
20251016,12,11,5,4478,A2,6.40,28.57
20251016,12,11,6,4373,A2,5.49,33.90
20251016,12,12,1,4456,A1,9.10,36.97
20251016,12,12,2,5163,A1,7.00,26.05
20251016,12,12,3,4825,A2,5.70,36.97
20251016,12,12,4,4963,A1,4.86,49.58
20251016,12,12,5,4927,A2,6.02,43.70
20251016,12,12,6,4900,A2,5.57,35.90
20251017,12,1,1,3289,B2,4.60,31.58
20251017,12,1,2,5140,B1,3.53,34.19
20251017,12,1,3,4534,B1,3.85,34.75
20251017,12,1,4,4941,B2,3.07,36.67
20251017,12,1,5,5397,B2,0.00,29.66
20251017,12,1,6,4536,A2,6.20,16.38
20251017,12,2,1,3871,B1,4.50,42.98
20251017,12,2,2,5052,B2,4.10,26.05
20251017,12,2,3,3528,B1,0.00,32.77
20251017,12,2,4,4764,A2,0.00,42.86
20251017,12,2,5,4825,A2,5.70,36.97
20251017,12,2,6,4300,B1,3.86,47.06
20251017,12,3,1,4984,B1,4.71,43.59
20251017,12,3,2,3232,B1,0.00,36.36
20251017,12,3,3,5165,B1,6.00,22.31
20251017,12,3,4,4456,A1,9.10,36.97
20251017,12,3,5,3994,B1,5.00,37.19
20251017,12,3,6,3778,B1,4.42,26.50
20251017,12,4,1,3509,B1,3.56,34.17
20251017,12,4,2,4098,B1,4.89,36.97
20251017,12,4,3,4963,A1,4.86,49.58
20251017,12,4,4,5144,B1,0.00,36.75
20251017,12,4,5,4317,B1,5.23,29.75
20251017,12,4,6,4045,B1,3.59,41.03
20251017,12,5,1,4994,A2,5.48,24.79
20251017,12,5,2,4843,B1,5.11,31.93
20251017,12,5,3,5155,B1,0.00,19.27
20251017,12,5,4,4534,B1,3.85,34.75
20251017,12,5,5,4414,B1,0.00,47.06
20251017,12,5,6,5163,A1,7.00,26.05
20251017,12,6,1,4289,B1,6.74,37.29
20251017,12,6,2,3289,B2,4.60,31.58
20251017,12,6,3,4900,A2,5.57,35.90
20251017,12,6,4,4478,A2,6.40,28.57
20251017,12,6,5,3528,B1,0.00,32.77
20251017,12,6,6,5264,B1,5.00,36.36
20251017,12,7,1,3334,B1,4.87,40.34
20251017,12,7,2,4764,A2,0.00,42.86
20251017,12,7,3,4484,B1,3.65,24.79
20251017,12,7,4,4927,A2,6.02,43.70
20251017,12,7,5,3579,B1,4.60,20.51
20251017,12,7,6,5397,B2,0.00,29.66
20251017,12,8,1,4373,A2,5.49,33.90
20251017,12,8,2,4300,B1,3.86,47.06
20251017,12,8,3,4372,B1,5.64,38.02
20251017,12,8,4,3232,B1,0.00,36.36
20251017,12,8,5,4963,A1,4.86,49.58
20251017,12,8,6,4941,B2,3.07,36.67
20251017,12,9,1,4414,B1,0.00,47.06
20251017,12,9,2,4456,A1,9.10,36.97
20251017,12,9,3,3509,B1,3.56,34.17
20251017,12,9,4,5140,B1,3.53,34.19
20251017,12,9,5,5052,B2,4.10,26.05
20251017,12,9,6,4994,A2,5.48,24.79
20251017,12,10,1,4825,A2,5.70,36.97
20251017,12,10,2,5264,B1,5.00,36.36
20251017,12,10,3,4536,A2,6.20,16.38
20251017,12,10,4,5163,A1,7.00,26.05
20251017,12,10,5,3778,B1,4.42,26.50
20251017,12,10,6,5144,B1,0.00,36.75
20251017,12,11,1,4927,A2,6.02,43.70
20251017,12,11,2,4317,B1,5.23,29.75
20251017,12,11,3,4478,A2,6.40,28.57
20251017,12,11,4,4900,A2,5.57,35.90
20251017,12,11,5,4117,A2,6.03,36.75
20251017,12,11,6,4974,B1,4.24,23.77
20251017,12,12,1,4447,A2,7.00,41.03
20251017,12,12,2,4243,A2,5.00,38.79
20251017,12,12,3,4611,A2,6.07,42.98
20251017,12,12,4,5088,A1,6.18,31.90
20251017,12,12,5,4884,A1,5.20,37.61
20251017,12,12,6,4738,A2,5.97,26.27
20251018,12,1,1,4098,B1,4.89,36.97
20251018,12,1,2,3778,B1,4.42,26.50
20251018,12,1,3,3871,B1,4.50,42.98
20251018,12,1,4,4843,B1,5.11,31.93
20251018,12,1,5,4764,A2,0.00,42.86
20251018,12,1,6,4484,B1,3.65,24.79
20251018,12,2,1,5140,B1,3.53,34.19
20251018,12,2,2,4373,A2,5.49,33.90
20251018,12,2,3,4243,A2,5.00,38.79
20251018,12,2,4,5165,B1,6.00,22.31
20251018,12,2,5,5155,B1,0.00,19.27
20251018,12,2,6,5052,B2,4.10,26.05
20251018,12,3,1,4534,B1,3.85,34.75
20251018,12,3,2,4117,A2,6.03,36.75
20251018,12,3,3,3994,B1,5.00,37.19
20251018,12,3,4,4984,B1,4.71,43.59
20251018,12,3,5,5088,A1,6.18,31.90
20251018,12,3,6,5397,B2,0.00,29.66
20251018,12,4,1,4300,B1,3.86,47.06
20251018,12,4,2,4974,B1,4.24,23.77
20251018,12,4,3,4927,A2,6.02,43.70
20251018,12,4,4,4611,A2,6.07,42.98
20251018,12,4,5,5264,B1,5.00,36.36
20251018,12,4,6,3579,B1,4.60,20.51
20251018,12,5,1,4738,A2,5.97,26.27
20251018,12,5,2,4289,B1,6.74,37.29
20251018,12,5,3,4414,B1,0.00,47.06
20251018,12,5,4,4372,B1,5.64,38.02
20251018,12,5,5,3334,B1,4.87,40.34
20251018,12,5,6,4825,A2,5.70,36.97
20251018,12,6,1,3232,B1,0.00,36.36
20251018,12,6,2,4963,A1,4.86,49.58
20251018,12,6,3,3289,B2,4.60,31.58
20251018,12,6,4,4884,A1,5.20,37.61
20251018,12,6,5,3871,B1,4.50,42.98
20251018,12,6,6,4317,B1,5.23,29.75
20251018,12,7,1,4045,B1,3.59,41.03
20251018,12,7,2,4484,B1,3.65,24.79
20251018,12,7,3,5163,A1,7.00,26.05
20251018,12,7,4,4536,A2,6.20,16.38
20251018,12,7,5,4941,B2,3.07,36.67
20251018,12,7,6,4478,A2,6.40,28.57
20251018,12,8,1,4843,B1,5.11,31.93
20251018,12,8,2,4447,A2,7.00,41.03
20251018,12,8,3,4974,B1,4.24,23.77
20251018,12,8,4,5155,B1,0.00,19.27
20251018,12,8,5,4456,A1,9.10,36.97
20251018,12,8,6,3994,B1,5.00,37.19
20251018,12,9,1,4764,A2,0.00,42.86
20251018,12,9,2,5088,A1,6.18,31.90
20251018,12,9,3,5144,B1,0.00,36.75
20251018,12,9,4,4289,B1,6.74,37.29
20251018,12,9,5,5165,B1,6.00,22.31
20251018,12,9,6,4611,A2,6.07,42.98
20251018,12,10,1,4243,A2,5.00,38.79
20251018,12,10,2,4900,A2,5.57,35.90
20251018,12,10,3,3334,B1,4.87,40.34
20251018,12,10,4,4098,B1,4.89,36.97
20251018,12,10,5,3232,B1,0.00,36.36
20251018,12,10,6,4994,A2,5.48,24.79
20251018,12,11,1,4884,A1,5.20,37.61
20251018,12,11,2,4927,A2,6.02,43.70
20251018,12,11,3,4738,A2,5.97,26.27
20251018,12,11,4,4373,A2,5.49,33.90
20251018,12,11,5,4045,B1,3.59,41.03
20251018,12,11,6,4984,B1,4.71,43.59
20251018,12,12,1,4963,A1,4.86,49.58
20251018,12,12,2,4372,B1,5.64,38.02
20251018,12,12,3,3579,B1,4.60,20.51
20251018,12,12,4,4447,A2,7.00,41.03
20251018,12,12,5,4536,A2,6.20,16.38
20251018,12,12,6,4117,A2,6.03,36.75
20251019,12,1,1,5264,B1,5.00,36.36
20251019,12,1,2,4414,B1,0.00,47.06
20251019,12,1,3,4317,B1,5.23,29.75
20251019,12,1,4,4300,B1,3.86,47.06
20251019,12,1,5,3289,B2,4.60,31.58
20251019,12,1,6,5052,B2,4.10,26.05
20251019,12,2,1,4941,B2,3.07,36.67
20251019,12,2,2,3334,B1,4.87,40.34
20251019,12,2,3,4447,A2,7.00,41.03
20251019,12,2,4,4738,A2,5.97,26.27
20251019,12,2,5,4373,A2,5.49,33.90
20251019,12,2,6,5397,B2,0.00,29.66
20251019,12,3,1,5144,B1,0.00,36.75
20251019,12,3,2,4927,A2,6.02,43.70
20251019,12,3,3,3232,B1,0.00,36.36
20251019,12,3,4,4536,A2,6.20,16.38
20251019,12,3,5,4372,B1,5.64,38.02
20251019,12,3,6,4994,A2,5.48,24.79
20251019,12,4,1,3778,B1,4.42,26.50
20251019,12,4,2,4825,A2,5.70,36.97
20251019,12,4,3,4117,A2,6.03,36.75
20251019,12,4,4,4974,B1,4.24,23.77
20251019,12,4,5,5163,A1,7.00,26.05
20251019,12,4,6,4098,B1,4.89,36.97
20251019,12,5,1,4456,A1,9.10,36.97
20251019,12,5,2,3579,B1,4.60,20.51
20251019,12,5,3,5140,B1,3.53,34.19
20251019,12,5,4,4484,B1,3.65,24.79
20251019,12,5,5,4534,B1,3.85,34.75
20251019,12,5,6,4884,A1,5.20,37.61
20251019,12,6,1,4900,A2,5.57,35.90
20251019,12,6,2,3994,B1,5.00,37.19
20251019,12,6,3,4764,A2,0.00,42.86
20251019,12,6,4,3289,B2,4.60,31.58
20251019,12,6,5,4243,A2,5.00,38.79
20251019,12,6,6,5397,B2,0.00,29.66
20251019,12,7,1,5155,B1,0.00,19.27
20251019,12,7,2,4478,A2,6.40,28.57
20251019,12,7,3,4045,B1,3.59,41.03
20251019,12,7,4,4317,B1,5.23,29.75
20251019,12,7,5,4843,B1,5.11,31.93
20251019,12,7,6,5088,A1,6.18,31.90
20251019,12,8,1,5165,B1,6.00,22.31
20251019,12,8,2,3871,B1,4.50,42.98
20251019,12,8,3,4941,B2,3.07,36.67
20251019,12,8,4,4117,A2,6.03,36.75
20251019,12,8,5,4289,B1,6.74,37.29
20251019,12,8,6,4963,A1,4.86,49.58
20251019,12,9,1,4536,A2,6.20,16.38
20251019,12,9,2,4611,A2,6.07,42.98
20251019,12,9,3,4300,B1,3.86,47.06
20251019,12,9,4,3778,B1,4.42,26.50
20251019,12,9,5,4447,A2,7.00,41.03
20251019,12,9,6,4456,A1,9.10,36.97
20251019,12,10,1,5163,A1,7.00,26.05
20251019,12,10,2,4738,A2,5.97,26.27
20251019,12,10,3,4984,B1,4.71,43.59
20251019,12,10,4,4414,B1,0.00,47.06
20251019,12,10,5,4900,A2,5.57,35.90
20251019,12,10,6,4534,B1,3.85,34.75
20251019,12,11,1,5088,A1,6.18,31.90
20251019,12,11,2,4243,A2,5.00,38.79
20251019,12,11,3,5264,B1,5.00,36.36
20251019,12,11,4,4825,A2,5.70,36.97
20251019,12,11,5,5144,B1,0.00,36.75
20251019,12,11,6,5140,B1,3.53,34.19
20251019,12,12,1,4963,A1,4.86,49.58
20251019,12,12,2,4373,A2,5.49,33.90
20251019,12,12,3,4884,A1,5.20,37.61
20251019,12,12,4,4478,A2,6.40,28.57
20251019,12,12,5,4764,A2,0.00,42.86
20251019,12,12,6,4927,A2,6.02,43.70
20251019,22,1,1,4899,B1,4.92,28.99
20251019,22,1,2,5133,B1,0.00,26.47
20251019,22,1,3,4715,A1,6.98,28.07
20251019,22,1,4,5212,B1,3.47,34.97
20251019,22,1,5,5294,B1,0.00,29.46
20251019,22,1,6,5409,B2,1.44,30.36
20251019,22,2,1,4567,B1,3.64,30.37
20251019,22,2,2,5179,B1,2.80,32.60
20251019,22,2,3,4727,B1,4.74,31.50
20251019,22,2,4,3908,A1,7.74,41.61
20251019,22,2,5,5223,B1,3.22,30.00
20251019,22,2,6,5076,B1,0.00,30.94
20251019,22,3,1,4723,B1,5.50,37.30
20251019,22,3,2,5127,B1,3.90,29.45
20251019,22,3,3,4638,B1,4.64,29.57
20251019,22,3,4,4864,B1,4.64,35.66
20251019,22,3,5,4064,A1,6.08,30.59
20251019,22,3,6,5352,B1,3.00,31.88
20251019,22,4,1,4952,B1,4.47,26.57
20251019,22,4,2,5034,A1,7.65,40.60
20251019,22,4,3,4747,B1,3.63,45.45
20251019,22,4,4,4982,B1,0.00,17.86
20251019,22,4,5,5307,B1,3.80,30.00
20251019,22,4,6,5337,B1,2.54,32.17
20251019,22,5,1,4918,B1,5.05,29.09
20251019,22,5,2,5131,B1,3.78,31.78
20251019,22,5,3,5178,B1,4.21,15.45
20251019,22,5,4,4932,A1,7.19,31.88
20251019,22,5,5,5071,B1,5.44,12.09
20251019,22,5,6,5407,B2,0.00,37.41
20251019,22,6,1,5237,B1,3.27,27.91
20251019,22,6,2,4497,A1,7.39,22.81
20251019,22,6,3,5262,B1,4.40,35.15
20251019,22,6,4,4438,B1,4.74,44.78
20251019,22,6,5,5270,B1,2.23,21.78
20251019,22,6,6,4684,B1,5.59,30.95
20251019,22,7,1,5186,B1,0.00,35.76
20251019,22,7,2,5223,B1,3.22,30.00
20251019,22,7,3,5011,B2,4.23,25.17
20251019,22,7,4,4269,A1,6.19,35.04
20251019,22,7,5,5409,B2,1.44,30.36
20251019,22,7,6,4148,B2,7.47,40.91
20251019,22,8,1,4875,B1,5.22,27.33
20251019,22,8,2,4715,A1,6.98,28.07
20251019,22,8,3,4864,B1,4.64,35.66
20251019,22,8,4,5033,B1,3.89,32.09
20251019,22,8,5,5244,B1,2.75,32.89
20251019,22,8,6,5179,B1,2.80,32.60
20251019,22,9,1,4638,B1,4.64,29.57
20251019,22,9,2,5321,B1,0.00,34.18
20251019,22,9,3,4567,B1,3.64,30.37
20251019,22,9,4,4899,B1,4.92,28.99
20251019,22,9,5,5337,B1,2.54,32.17
20251019,22,9,6,4295,A1,0.00,31.69
20251019,22,10,1,3908,A1,7.74,41.61
20251019,22,10,2,5307,B1,3.80,30.00
20251019,22,10,3,4723,B1,5.50,37.30
20251019,22,10,4,5237,B1,3.27,27.91
20251019,22,10,5,4918,B1,5.05,29.09
20251019,22,10,6,5212,B1,3.47,34.97
20251019,22,11,1,4064,A1,6.08,30.59
20251019,22,11,2,5071,B1,5.44,12.09
20251019,22,11,3,4684,B1,5.59,30.95
20251019,22,11,4,4661,B1,5.61,29.03
20251019,22,11,5,5133,B1,0.00,26.47
20251019,22,11,6,4727,B1,4.74,31.50
20251019,22,12,1,4932,A1,7.19,31.88
20251019,22,12,2,4982,B1,0.00,17.86
20251019,22,12,3,4148,B2,7.47,40.91
20251019,22,12,4,5076,B1,0.00,30.94
20251019,22,12,5,5127,B1,3.90,29.45
20251019,22,12,6,4438,B1,4.74,44.78
20251020,12,1,1,4536,A2,6.20,16.38
20251020,12,1,2,4974,B1,4.24,23.77
20251020,12,1,3,4534,B1,3.85,34.75
20251020,12,1,4,3579,B1,4.60,20.51
20251020,12,1,5,4317,B1,5.23,29.75
20251020,12,1,6,5397,B2,0.00,29.66
20251020,12,2,1,4373,A2,5.49,33.90
20251020,12,2,2,4941,B2,3.07,36.67
20251020,12,2,3,4843,B1,5.11,31.93
20251020,12,2,4,4045,B1,3.59,41.03
20251020,12,2,5,3994,B1,5.00,37.19
20251020,12,2,6,4372,B1,5.64,38.02
20251020,12,3,1,4243,A2,5.00,38.79
20251020,12,3,2,5165,B1,6.00,22.31
20251020,12,3,3,3334,B1,4.87,40.34
20251020,12,3,4,4963,A1,4.86,49.58
20251020,12,3,5,4414,B1,0.00,47.06
20251020,12,3,6,5052,B2,4.10,26.05
20251020,12,4,1,4825,A2,5.70,36.97
20251020,12,4,2,4984,B1,4.71,43.59
20251020,12,4,3,4478,A2,6.40,28.57
20251020,12,4,4,4456,A1,9.10,36.97
20251020,12,4,5,5155,B1,0.00,19.27
20251020,12,4,6,3289,B2,4.60,31.58
20251020,12,5,1,4611,A2,6.07,42.98
20251020,12,5,2,5264,B1,5.00,36.36
20251020,12,5,3,4098,B1,4.89,36.97
20251020,12,5,4,5144,B1,0.00,36.75
20251020,12,5,5,3871,B1,4.50,42.98
20251020,12,5,6,4927,A2,6.02,43.70
20251020,12,6,1,4738,A2,5.97,26.27
20251020,12,6,2,5140,B1,3.53,34.19
20251020,12,6,3,3778,B1,4.42,26.50
20251020,12,6,4,5088,A1,6.18,31.90
20251020,12,6,5,4484,B1,3.65,24.79
20251020,12,6,6,4994,A2,5.48,24.79
20251020,12,7,1,4764,A2,0.00,42.86
20251020,12,7,2,4117,A2,6.03,36.75
20251020,12,7,3,3579,B1,4.60,20.51
20251020,12,7,4,4843,B1,5.11,31.93
20251020,12,7,5,4300,B1,3.86,47.06
20251020,12,7,6,4900,A2,5.57,35.90
20251020,12,8,1,4447,A2,7.00,41.03
20251020,12,8,2,3232,B1,0.00,36.36
20251020,12,8,3,4414,B1,0.00,47.06
20251020,12,8,4,4884,A1,5.20,37.61
20251020,12,8,5,4941,B2,3.07,36.67
20251020,12,8,6,4289,B1,6.74,37.29
20251020,12,9,1,4927,A2,6.02,43.70
20251020,12,9,2,4372,B1,5.64,38.02
20251020,12,9,3,5144,B1,0.00,36.75
20251020,12,9,4,4536,A2,6.20,16.38
20251020,12,9,5,4825,A2,5.70,36.97
20251020,12,9,6,5165,B1,6.00,22.31
20251020,12,10,1,4456,A1,9.10,36.97
20251020,12,10,2,4963,A1,4.86,49.58
20251020,12,10,3,4738,A2,5.97,26.27
20251020,12,10,4,4243,A2,5.00,38.79
20251020,12,10,5,4611,A2,6.07,42.98
20251020,12,10,6,4974,B1,4.24,23.77
20251020,12,11,1,5088,A1,6.18,31.90
20251020,12,11,2,4373,A2,5.49,33.90
20251020,12,11,3,4764,A2,0.00,42.86
20251020,12,11,4,4984,B1,4.71,43.59
20251020,12,11,5,3334,B1,4.87,40.34
20251020,12,11,6,5264,B1,5.00,36.36
20251020,12,12,1,4900,A2,5.57,35.90
20251020,12,12,2,4289,B1,6.74,37.29
20251020,12,12,3,4045,B1,3.59,41.03
20251020,12,12,4,4098,B1,4.89,36.97
20251020,12,12,5,5140,B1,3.53,34.19
20251020,12,12,6,4447,A2,7.00,41.03
20251020,22,1,1,5244,B1,2.75,32.89
20251020,22,1,2,5270,B1,2.23,21.78
20251020,22,1,3,4269,A1,6.19,35.04
20251020,22,1,4,5352,B1,3.00,31.88
20251020,22,1,5,5076,B1,0.00,30.94
20251020,22,1,6,4638,B1,4.64,29.57
20251020,22,2,1,5127,B1,3.90,29.45
20251020,22,2,2,5294,B1,0.00,29.46
20251020,22,2,3,5307,B1,3.80,30.00
20251020,22,2,4,5321,B1,0.00,34.18
20251020,22,2,5,4497,A1,7.39,22.81
20251020,22,2,6,5179,B1,2.80,32.60
20251020,22,3,1,5033,B1,3.89,32.09
20251020,22,3,2,4727,B1,4.74,31.50
20251020,22,3,3,5212,B1,3.47,34.97
20251020,22,3,4,5262,B1,4.40,35.15
20251020,22,3,5,5034,A1,7.65,40.60
20251020,22,3,6,5407,B2,0.00,37.41
20251020,22,4,1,4747,B1,3.63,45.45
20251020,22,4,2,4295,A1,0.00,31.69
20251020,22,4,3,4438,B1,4.74,44.78
20251020,22,4,4,5178,B1,4.21,15.45
20251020,22,4,5,4875,B1,5.22,27.33
20251020,22,4,6,5409,B2,1.44,30.36
20251020,22,5,1,5076,B1,0.00,30.94
20251020,22,5,2,5011,B2,4.23,25.17
20251020,22,5,3,4064,A1,6.08,30.59
20251020,22,5,4,5337,B1,2.54,32.17
20251020,22,5,5,5131,B1,3.78,31.78
20251020,22,5,6,4982,B1,0.00,17.86
20251020,22,6,1,5307,B1,3.80,30.00
20251020,22,6,2,5186,B1,0.00,35.76
20251020,22,6,3,5133,B1,0.00,26.47
20251020,22,6,4,5244,B1,2.75,32.89
20251020,22,6,5,3908,A1,7.74,41.61
20251020,22,6,6,4661,B1,5.61,29.03
20251020,22,7,1,5352,B1,3.00,31.88
20251020,22,7,2,4952,B1,4.47,26.57
20251020,22,7,3,4932,A1,7.19,31.88
20251020,22,7,4,5294,B1,0.00,29.46
20251020,22,7,5,5407,B2,0.00,37.41
20251020,22,7,6,5223,B1,3.22,30.00
20251020,22,8,1,5178,B1,4.21,15.45
20251020,22,8,2,4684,B1,5.59,30.95
20251020,22,8,3,5127,B1,3.90,29.45
20251020,22,8,4,5034,A1,7.65,40.60
20251020,22,8,5,4567,B1,3.64,30.37
20251020,22,8,6,5270,B1,2.23,21.78
20251020,22,9,1,4148,B2,7.47,40.91
20251020,22,9,2,5262,B1,4.40,35.15
20251020,22,9,3,5131,B1,3.78,31.78
20251020,22,9,4,4747,B1,3.63,45.45
20251020,22,9,5,4715,A1,6.98,28.07
20251020,22,9,6,5237,B1,3.27,27.91
20251020,22,10,1,4295,A1,0.00,31.69
20251020,22,10,2,4661,B1,5.61,29.03
20251020,22,10,3,5033,B1,3.89,32.09
20251020,22,10,4,5071,B1,5.44,12.09
20251020,22,10,5,4723,B1,5.50,37.30
20251020,22,10,6,5011,B2,4.23,25.17
20251020,22,11,1,4497,A1,7.39,22.81
20251020,22,11,2,4864,B1,4.64,35.66
20251020,22,11,3,4982,B1,0.00,17.86
20251020,22,11,4,4918,B1,5.05,29.09
20251020,22,11,5,4899,B1,4.92,28.99
20251020,22,11,6,5186,B1,0.00,35.76
20251020,22,12,1,4269,A1,6.19,35.04
20251020,22,12,2,5212,B1,3.47,34.97
20251020,22,12,3,4875,B1,5.22,27.33
20251020,22,12,4,4684,B1,5.59,30.95
20251020,22,12,5,4952,B1,4.47,26.57
20251020,22,12,6,5321,B1,0.00,34.18
20251021,12,1,1,3289,B2,4.60,31.58
20251021,12,1,2,3994,B1,5.00,37.19
20251021,12,1,3,4300,B1,3.86,47.06
20251021,12,1,4,3232,B1,0.00,36.36
20251021,12,1,5,5397,B2,0.00,29.66
20251021,12,1,6,4884,A1,5.20,37.61
20251021,12,2,1,4289,B1,6.74,37.29
20251021,12,2,2,3778,B1,4.42,26.50
20251021,12,2,3,5155,B1,0.00,19.27
20251021,12,2,4,4484,B1,3.65,24.79
20251021,12,2,5,4098,B1,4.89,36.97
20251021,12,2,6,5052,B2,4.10,26.05
20251021,12,3,1,3334,B1,4.87,40.34
20251021,12,3,2,4900,A2,5.57,35.90
20251021,12,3,3,4317,B1,5.23,29.75
20251021,12,3,4,4414,B1,0.00,47.06
20251021,12,3,5,4843,B1,5.11,31.93
20251021,12,3,6,5144,B1,0.00,36.75
20251021,12,4,1,4984,B1,4.71,43.59
20251021,12,4,2,4045,B1,3.59,41.03
20251021,12,4,3,3871,B1,4.50,42.98
20251021,12,4,4,4611,A2,6.07,42.98
20251021,12,4,5,4447,A2,7.00,41.03
20251021,12,4,6,4117,A2,6.03,36.75
20251021,12,5,1,4478,A2,6.40,28.57
20251021,12,5,2,5165,B1,6.00,22.31
20251021,12,5,3,5140,B1,3.53,34.19
20251021,12,5,4,4534,B1,3.85,34.75
20251021,12,5,5,3289,B2,4.60,31.58
20251021,12,5,6,4373,A2,5.49,33.90
20251021,12,6,1,5264,B1,5.00,36.36
